sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
0,5,0.0,0.0,0,0,2.1075661645384547,0.056939870233869684,0.0,0,0,0
0,10,0.982421875,0.941747572815534,97,909,0.05646372187588064,0.0016591606108783046,0.0,0,0,0
0,20,1.0,1.0,103,921,3.137498137543297e-05,4.171328190383064e-07,0.0,0,0,0
0,40,1.0,1.0,103,921,1.5947983320025513e-12,9.806443064569441e-14,0.0,0,0,0
0,80,1.0,1.0,103,921,1.5278108397580117e-13,1.1648176516330532e-13,3.5314682338338605e-14,0,0,0
1,5,0.0,0.0,0,0,2.262853680679458,0.04054420465261321,0.0,0,0,0
1,10,0.9619140625,0.8252427184466019,85,900,0.0748029424088473,0.0014247921936433486,0.0,0,0,0
1,20,1.0,1.0,103,921,2.9119832249321623e-05,7.072136809553161e-07,0.0,0,0,0
1,40,1.0,1.0,103,921,7.254905522689418e-13,1.1905782372269127e-13,0.0,0,0,0
1,80,1.0,1.0,103,921,1.8577146370245127e-13,1.2129323947543148e-13,4.965290113876229e-14,0,0,0
2,5,0.0,0.0,0,0,3.114620757425694,0.0637227026131701,0.0,0,0,0
2,10,0.9453125,0.8155339805825242,84,884,0.10610150212783855,0.002638239664621375,0.0,0,0,0
2,20,1.0,1.0,103,921,4.812514950755906e-05,6.451939903820146e-07,0.0,0,0,0
2,40,1.0,1.0,103,921,1.966759199759078e-12,1.8668357982764942e-13,0.0,0,0,0
2,80,1.0,1.0,103,921,2.0890759033987403e-13,1.8079238746805072e-13,5.795523435477921e-14,0,0,0
3,5,0.0,0.0,0,0,2.5971866193242605,0.04542589055183886,0.0,0,0,0
3,10,0.931640625,0.6893203883495146,71,883,0.0742111387467649,0.0020560144926447203,0.0,0,0,0
3,20,1.0,1.0,103,921,2.935505564613062e-05,4.957288726960573e-07,0.0,0,0,0
3,40,1.0,1.0,103,921,1.907169263987879e-12,6.232697434074007e-14,0.0,0,0,0
3,80,1.0,1.0,103,921,1.9029055056498978e-13,6.643665635401934e-14,0.0,0,0,0
4,5,0.5615234375,0.06796116504854369,7,568,0.9529789855536676,0.04470547038373511,0.0,0,0,0
4,10,0.9912109375,0.9514563106796117,98,917,0.025850494386443098,0.00024672874085977895,0.0,0,0,0
4,20,1.0,1.0,103,921,2.1371280975196255e-06,2.2651886900566425e-08,0.0,0,0,0
4,40,1.0,1.0,103,921,1.0978132981066895e-13,3.9424149093183016e-14,0.0,0,0,0
4,80,1.0,1.0,103,921,1.0978132981066895e-13,3.9424149093183016e-14,0.0,0,0,0
5,5,0.0,0.0,0,0,2.5585958047170285,0.05707801807303183,0.0,0,0,0
5,10,0.9609375,0.8155339805825242,84,900,0.06540220707545993,0.0008999294528700483,0.0,0,0,0
5,20,1.0,1.0,103,921,1.6069226860312174e-05,2.0156302092342217e-07,0.0,0,0,0
5,40,1.0,1.0,103,921,1.514574535952263e-13,8.303927837371847e-14,1.6924874423170342e-14,0,0,0
