sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
27,20,0.0029296875,0.02912621359223301,3,0,1.3580021044697452,0.015500461124968987,0.0,0,0,0
27,40,0.998046875,0.9902912621359223,102,920,0.0013847241902425558,5.689598783079398e-06,0.0,0,0,0
27,80,1.0,1.0,103,921,3.355016119660048e-09,2.5629497907034786e-12,0.0,0,0,0
28,5,0.0,0.0,0,0,38.07221743721628,0.7534029014373961,0.0,0,0,0
28,10,0.0,0.0,0,0,7.284728495449148,0.160310881585673,0.0,0,0,0
28,20,0.919921875,0.6504854368932039,67,875,0.19051824786210597,0.0028684897109595834,0.0,0,0,0
28,40,1.0,1.0,103,921,5.3768863563456926e-05,6.065850842110967e-08,0.0,0,0,0
28,80,1.0,1.0,103,921,8.429391251255538e-12,3.500565026302372e-13,0.0,0,0,0
29,5,0.0,0.0,0,0,41.84358493229311,0.5730838755478797,0.0,0,0,0
29,10,0.0,0.0,0,0,96.23620781074395,0.40345295777698126,0.0,0,0,0
29,20,0.0,0.0,0,0,2.6031724882779836,0.013759527781931548,0.0,0,0,0
29,40,0.99609375,0.970873786407767,100,920,0.007467566966976829,4.751424889437541e-06,0.0,0,0,0
29,80,1.0,1.0,103,921,1.800499851946664e-10,2.527585710065093e-12,0.0,0,0,0
30,5,0.0,0.0,0,0,95.2153783317578,1.0495488003487596,0.0,0,0,0
30,10,0.0,0.0,0,0,171.06754483190548,0.4896831430402696,0.0,0,0,0
30,20,0.0,0.0,0,0,2.210310565787515,0.023137445176161876,0.0,0,0,0
30,40,0.9970703125,0.9902912621359223,102,919,0.006985129438352911,8.37040243186489e-06,0.0,0,0,0
30,80,1.0,1.0,103,921,4.087428736912606e-10,4.098091093479192e-12,0.0,0,0,0
31,5,0.0,0.0,0,0,91.60441411076526,1.02050450297769,0.0,0,0,0
31,10,0.0,0.0,0,0,107.94798525556332,0.24249786538529267,0.0,0,0,0
31,20,0.0,0.0,0,0,2.939508288350242,0.03433549059916463,0.0,0,0,0
31,40,1.0,1.0,103,921,0.0005280554229476881,1.1887982612149462e-05,0.0,0,0,0
31,80,1.0,1.0,103,921,3.320526580463985e-11,3.9149763489638884e-13,0.0,0,0,0
32,5,0.0,0.0,0,0,105.04357219576583,0.7654409586380276,0.0,0,0,0
32,10,0.0,0.0,0,0,146.18832508060365,0.4879963651963452,0.0,0,0,0
32,20,0.0,0.0,0,0,1.9666923837707078,0.016331830087984407,0.0,0,0,0
32,40,1.0,1.0,103,921,0.0013495570654625832,4.788152800554601e-06,0.0,0,0,0
32,80,1.0,1.0,103,921,1.0067529005141113e-09,1.5502524660795011e-12,0.0,0,0,0
33,5,0.0,0.0,0,0,6.381722726330644,0.1635873269468271,0.0,0,0,0
33,10,0.0,0.0,0,0,2.2418274685076915,0.0506446284696989,0.0,0,0,0
33,20,0.93359375,0.7281553398058253,75,881,0.2475777434371533,0.0002706924996088185,0.0,0,0,0
33,40,1.0,1.0,103,921,6.018478224294276e-08,8.501993898210371e-10,0.0,0,0,0
33,80,1.0,1.0,103,921,6.1825838038069504e-12,1.3405849946059037e-13,0.0,0,0,0
34,5,0.0,0.0,0,0,73.56624890358421,0.9442773357468003,0.0,0,0,0
34,10,0.0,0.0,0,0,41.69420407282939,0.8043941853192641,0.0,0,0,0
34,20,0.0,0.0,0,0,23.839608426914058,0.09718831470064909,0.0,0,0,0
34,40,0.966796875,0.8543689320388349,88,902,0.07556994183182124,7.405504521632182e-05,0.0,0,0,0
34,80,1.0,1.0,103,921,4.0097425545549614e-08,1.232647013589638e-10,0.0,0,0,0
35,5,0.0,0.0,0,0,66.09499831639134,0.9122177034773071,0.0,0,0,0
35,10,0.0,0.0,0,0,100.63373493469098,0.7214087643086874,0.0,0,0,0
35,20,0.0,0.0,0,0,1.7720782411468743,0.02334249223894757,0.0,0,0,0
35,40,0.9970703125,0.9902912621359223,102,919,0.010028875953329129,3.307614102156073e-05,0.0,0,0,0
35,80,1.0,1.0,103,921,3.265302743405021e-09,2.438454744420489e-11,0.0,0,0,0
36,5,0.0,0.0,0,0,77.83490020079095,0.8741761748704653,0.0,0,0,0
36,10,0.0,0.0,0,0,166.76482619262035,0.6325260028244319,0.0,0,0,0
36,20,0.0,0.0,0,0,1.980797923173773,0.016666302263701006,0.0,0,0,0
36,40,0.9970703125,0.9902912621359223,102,919,0.002973511616156601,1.3803676068754097e-05,0.0,0,0,0
36,80,1.0,1.0,103,921,8.426722998797007e-10,5.596070864045166e-12,0.0,0,0,0
37,5,0.0,0.0,0,0,108.4001946998605,0.1937976515080824,0.0,0,0,0
37,10,0.0,0.0,0,0,28.109870155746115,0.12930653818267884,0.0,0,0,0
37,20,0.0,0.0,0,0,8.783492851361506,0.007081608598569474,0.0,0,0,0
37,40,0.998046875,0.9902912621359223,102,920,0.0009447960572085238,1.3142629045827777e-05,0.0,0,0,0
37,80,1.0,1.0,103,921,7.025506841491907e-09,5.7612106621118885e-12,0.0,0,0,0
38,5,0.0,0.0,0,0,64.8767708855466,0.4136512836670811,0.0,0,0,0
38,10,0.0,0.0,0,0,82.16384681285017,0.2545126822880149,0.0,0,0,0
38,20,0.529296875,0.038834951456310676,4,538,0.6095709168230922,0.009595441251830974,0.0,0,0,0
38,40,1.0,1.0,103,921,0.00020765973662388712,2.0921024983328363e-06,0.0,0,0,0
38,80,1.0,1.0,103,921,7.969804675597661e-12,8.541761417206263e-14,0.0,0,0,0
39,5,0.0,0.0,0,0,62.220791385708104,0.8321290349417252,0.0,0,0,0
39,10,0.0,0.0,0,0,13.389935108304508,0.21239175525799686,0.0,0,0,0
39,20,0.8330078125,0.4077669902912621,42,811,0.3074360358612201,0.004132397871411958,0.0,0,0,0
39,40,1.0,1.0,103,921,8.459551732876931e-05,2.6477851749139643e-06,0.0,0,0,0
39,80,1.0,1.0,103,921,1.5612439982347053e-11,2.1802964733324155e-12,0.0,0,0,0
40,5,0.0,0.0,0,0,32.814377558442445,0.8004429027094331,0.0,0,0,0
40,10,0.0,0.0,0,0,6.842658003240592,0.12192254953599749,0.0,0,0,0
40,20,0.93359375,0.6796116504854369,70,886,0.11739546687748131,0.0018582234849974376,0.0,0,0,0
40,40,1.0,1.0,103,921,8.181578480575087e-05,2.782669557313066e-07,0.0,0,0,0
40,80,1.0,1.0,103,921,7.166899968063276e-12,5.159247664643251e-13,0.0,0,0,0
41,5,0.0,0.0,0,0,47.64829876757059,0.736795016029385,0.0,0,0,0
41,10,0.0,0.0,0,0,31.515010642075907,0.15035315803689142,0.0,0,0,0
41,20,0.0,0.0,0,0,4.927258430473128,0.004306702373480118,0.0,0,0,0
41,40,1.0,1.0,103,921,0.0008460208082155606,5.161001799370605e-06,0.0,0,0,0
41,80,1.0,1.0,103,921,1.2000338798524451e-11,1.0430631072319425e-12,0.0,0,0,0
42,5,0.0,0.0,0,0,49.53476609951368,0.6328275923536358,0.0,0,0,0
42,10,0.0,0.0,0,0,96.14268021453715,0.16239945012193843,0.0,0,0,0
42,20,0.0,0.0,0,0,1.5677434289881145,0.014848472359049056,0.0,0,0,0
42,40,1.0,1.0,103,921,0.0005996317124788935,4.178664547457826e-06,0.0,0,0,0
42,80,1.0,1.0,103,921,1.5526314256599086e-11,1.7401978080250223e-13,0.0,0,0,0
43,5,0.0,0.0,0,0,28.66993208186953,0.8981883348897001,0.0,0,0,0
43,10,0.0,0.0,0,0,10.472620096198705,0.12873330090928528,0.0,0,0,0
43,20,0.0,0.0,0,0,2.8764789931440373,0.002720308030673184,0.0,0,0,0
