sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
0,5,0.0,0.0,0,0,4.0326262759251,0.06369277517967618,0.0,0,0,0
0,10,0.9794921875,0.9073170731707317,372,3640,0.07091118586038388,0.0011377753450430793,0.0,0,0,0
0,20,1.0,1.0,410,3686,3.370247012227081e-05,2.7983527931269706e-07,0.0,0,0,0
0,40,1.0,1.0,410,3686,7.239378609560039e-13,7.32621009152608e-13,1.712082605747391e-13,0,0,0
0,80,1.0,1.0,410,3686,3.319305236507872e-13,7.330759463987974e-13,2.5841528510473514e-13,0,0,0
1,5,0.0,0.0,0,0,4.1256529006856,0.06581658467848095,0.0,0,0,0
1,10,0.944091796875,0.7609756097560976,312,3555,0.07668515506706597,0.0015363406326366212,0.0,0,0,0
1,20,1.0,1.0,410,3686,2.775862865847183e-05,1.4637757335364907e-07,0.0,0,0,0
1,40,1.0,1.0,410,3686,9.40532786486597e-13,6.649587040747256e-13,7.599337220255013e-14,0,0,0
1,80,1.0,1.0,410,3686,2.078336687494147e-13,6.644379619334113e-13,1.9580938877718497e-13,0,0,0
2,5,0.0,0.0,0,0,4.286353713376901,0.05127674231847035,0.0,0,0,0
2,10,0.9443359375,0.7585365853658537,311,3557,0.0772170588053465,0.0007724540862945521,0.0,0,0,0
2,20,1.0,1.0,410,3686,1.4882372859780524e-05,1.453861295008007e-07,0.0,0,0,0
2,40,1.0,1.0,410,3686,5.254807527043554e-13,1.139084356299214e-12,3.0961288022115643e-13,0,0,0
2,80,1.0,1.0,410,3686,1.8941256451302883e-13,1.1395333160384553e-12,3.623062640165709e-13,0,0,0
3,5,0.0,0.0,0,0,5.625718303592664,0.10025446023161785,0.0,0,0,0
3,10,0.932861328125,0.7341463414634146,301,3520,0.12303261175856753,0.0025781380437673034,0.0,0,0,0
3,20,1.0,1.0,410,3686,8.28954023183125e-05,8.623751707615219e-07,0.0,0,0,0
3,40,1.0,1.0,410,3686,2.967796108273824e-12,1.0039975119297789e-12,0.0,0,0,0
3,80,1.0,1.0,410,3686,3.178599248986494e-13,1.0018468883897687e-12,3.2039232447654935e-13,0,0,0
4,5,0.0,0.0,0,0,3.731478044092024,0.04584799263431589,0.0,0,0,0
4,10,0.9609375,0.802439024390244,329,3607,0.07493644535872897,0.0010002980944954563,0.0,0,0,0
4,20,1.0,1.0,410,3686,2.529686804591639e-05,3.2308290908403967e-07,0.0,0,0,0
4,40,1.0,1.0,410,3686,1.4083791431616458e-12,2.711134394597302e-12,1.0024432723223889e-12,0,0,0
4,80,1.0,1.0,410,3686,2.8729824707516256e-13,2.709444371687826e-12,1.2395704797807887e-12,0,0,0
