sample,iterations,iterations_executed,cg_info,bound,a_min,actual_contrast,resolved_fraction,all_cells_resolved,certified_top10_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,flux_to_baseline_bound_ratio,corrected_prediction_relative_l2,relative_l2_correction_error,same_A_identity_relative_error,numeric_tolerance,false_high,false_low,bound_violations,raw_positive_bound_exceedances,max_positive_bound_excess_over_error_scale,positive_flux_excess_over_baseline_bound,baseline_flags_lost_by_flux
5,20,20,20,baseline,1.0,100.0,0.9423828125,False,0.7864077669902912,81,884,0.2363278455978603,0.47148020226914994,2.9354654849926767e-05,0.0012976498325290274,1.0000095282905539e-14,4.0396235878089164e-13,0,0,0,0,0.0,0.0,0
5,20,20,20,equilibrated_flux,1.0,100.0,0.9775390625,False,0.912621359223301,94,907,0.11142390044431161,0.47148020226914994,2.9354654849926767e-05,0.0012976498325290274,1.0000095282905539e-14,4.0396235878089164e-13,0,0,0,0,0.0,0.0,0
5,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,1.8507393466928724e-06,0.7693346522503841,6.134555866967467e-10,2.711837513333859e-08,1.0000095282905539e-14,4.0396235878089164e-13,0,0,0,0,0.0,0.0,0
5,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.423837911694064e-06,0.7693346522503841,6.134555866967467e-10,2.711837513333859e-08,1.0000095282905539e-14,4.0396235878089164e-13,0,0,0,0,0.0,0.0,0
6,20,20,20,baseline,1.0,100.0,0.9912109375,False,0.9320388349514563,96,919,0.02848336482020615,0.47270026769230294,3.6047379009738225e-07,3.3606760401123866e-05,8.894388579968001e-15,3.009542442736063e-13,0,0,0,0,0.0,0.0,0
6,20,20,20,equilibrated_flux,1.0,100.0,0.9931640625,False,0.941747572815534,97,920,0.013464094175288972,0.47270026769230294,3.6047379009738225e-07,3.3606760401123866e-05,8.894388579968001e-15,3.009542442736063e-13,0,0,0,0,0.0,0.0,0
6,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,6.193135598646194e-11,0.30266602943875726,7.869489089977473e-15,7.337408731118649e-13,8.894388579968001e-15,3.009542442736063e-13,0,0,0,0,0.0,0.0,0
6,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.8744517614180643e-11,0.30266602943875726,7.869489089977473e-15,7.337408731118649e-13,8.894388579968001e-15,3.009542442736063e-13,0,0,0,0,0.0,0.0,0
7,20,20,20,baseline,1.0,100.0,0.97265625,False,0.8737864077669902,90,906,0.025436830915304156,0.5906570699556389,4.33542628297486e-06,0.0002929496295560475,1.1447975791150984e-14,3.080481501695087e-13,0,0,0,0,0.0,0.0,0
7,20,20,20,equilibrated_flux,1.0,100.0,0.984375,False,0.912621359223301,94,914,0.015024444017390566,0.5906570699556389,4.33542628297486e-06,0.0002929496295560475,1.1447975791150984e-14,3.080481501695087e-13,0,0,0,0,0.0,0.0,0
7,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,1.346161383506373e-06,0.4484206816382936,3.350647121522847e-11,2.264070020313119e-09,1.1447975791150984e-14,3.080481501695087e-13,0,0,0,0,0.0,0.0,0
7,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,6.036466051870761e-07,0.4484206816382936,3.350647121522847e-11,2.264070020313119e-09,1.1447975791150984e-14,3.080481501695087e-13,0,0,0,0,0.0,0.0,0
8,20,20,20,baseline,1.0,100.0,0.9921875,False,0.970873786407767,100,916,0.02200065960963451,0.5652439374253813,1.5159137090713463e-06,0.00011343577280685832,1.5211066993316568e-14,3.2762600116743094e-13,0,0,0,0,0.0,0.0,0
8,20,20,20,equilibrated_flux,1.0,100.0,0.994140625,False,0.970873786407767,100,918,0.012435739463705357,0.5652439374253813,1.5159137090713463e-06,0.00011343577280685832,1.5211066993316568e-14,3.2762600116743094e-13,0,0,0,0,0.0,0.0,0
8,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,7.894704332816287e-11,0.48292084245040834,1.2740586064222307e-14,9.531716282038474e-13,1.5211066993316568e-14,3.2762600116743094e-13,0,0,0,0,0.0,0.0,0
8,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,3.8125172673005294e-11,0.48292084245040834,1.2740586064222307e-14,9.531716282038474e-13,1.5211066993316568e-14,3.2762600116743094e-13,0,0,0,0,0.0,0.0,0
9,20,20,20,baseline,1.0,100.0,0.990234375,False,0.9320388349514563,96,918,0.017841615556207776,0.6654159899608832,2.2059800124738684e-06,0.0002448034933550344,3.338151730202731e-14,2.5798380446153813e-13,0,0,0,0,0.0,0.0,0
9,20,20,20,equilibrated_flux,1.0,100.0,0.9931640625,False,0.9611650485436893,99,918,0.011872096277835493,0.6654159899608832,2.2059800124738684e-06,0.0002448034933550344,3.338151730202731e-14,2.5798380446153813e-13,0,0,0,0,0.0,0.0,0
9,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,2.612746226068236e-07,0.44065260231633846,1.2559450412693254e-11,1.3937559479694373e-09,3.338151730202731e-14,2.5798380446153813e-13,0,0,0,0,0.0,0.0,0
9,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.1513134237091606e-07,0.44065260231633846,1.2559450412693254e-11,1.3937559479694373e-09,3.338151730202731e-14,2.5798380446153813e-13,0,0,0,0,0.0,0.0,0
10,20,20,20,baseline,1.0,100.0,0.9560546875,False,0.8058252427184466,83,896,0.03340404128642514,0.7572205559458705,2.2463754014795468e-05,0.0006022674173335367,3.5165805628615223e-14,5.161308438776636e-13,0,0,0,0,0.0,0.0,0
10,20,20,20,equilibrated_flux,1.0,100.0,0.9677734375,False,0.8640776699029126,89,902,0.025294226713745656,0.7572205559458705,2.2463754014795468e-05,0.0006022674173335367,3.5165805628615223e-14,5.161308438776636e-13,0,0,0,0,0.0,0.0,0
10,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,3.172370424745507e-06,0.4325804758473032,4.286922885142802e-10,1.1493510721198442e-08,3.5165805628615223e-14,5.161308438776636e-13,0,0,0,0,0.0,0.0,0
10,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.3723055079003227e-06,0.4325804758473032,4.286922885142802e-10,1.1493510721198442e-08,3.5165805628615223e-14,5.161308438776636e-13,0,0,0,0,0.0,0.0,0
11,20,20,20,baseline,1.0,100.0,0.845703125,False,0.46601941747572817,48,818,0.28127400921641127,0.5442042659978237,2.252755388496947e-05,0.0012456413431107315,6.193585444477909e-15,3.2342149275735676e-13,0,0,0,0,0.0,0.0,0
11,20,20,20,equilibrated_flux,1.0,100.0,0.9228515625,False,0.6893203883495146,71,874,0.15307051572988223,0.5442042659978237,2.252755388496947e-05,0.0012456413431107315,6.193585444477909e-15,3.2342149275735676e-13,0,0,0,0,0.0,0.0,0
11,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,3.381116991437667e-05,0.5191337469084536,3.5658400999333725e-09,1.971700024011002e-07,6.193585444477909e-15,3.2342149275735676e-13,0,0,0,0,0.0,0.0,0
11,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.7552519325008734e-05,0.5191337469084536,3.5658400999333725e-09,1.971700024011002e-07,6.193585444477909e-15,3.2342149275735676e-13,0,0,0,0,0.0,0.0,0
12,20,20,20,baseline,1.0,100.0,0.7919921875,False,0.42718446601941745,44,767,0.3917993948621227,0.48480442429275505,4.896410031514396e-05,0.0009060412526598365,8.261996785111242e-15,2.911790563862641e-13,0,0,0,0,0.0,0.0,0
12,20,20,20,equilibrated_flux,1.0,100.0,0.9150390625,False,0.7087378640776699,73,864,0.18994608006438118,0.48480442429275505,4.896410031514396e-05,0.0009060412526598365,8.261996785111242e-15,2.911790563862641e-13,0,0,0,0,0.0,0.0,0
12,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,1.0709705536986914e-05,0.7213261507948673,7.960751684803509e-09,1.4730730030260174e-07,8.261996785111242e-15,2.911790563862641e-13,0,0,0,0,0.0,0.0,0
12,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,7.725190671141248e-06,0.7213261507948673,7.960751684803509e-09,1.4730730030260174e-07,8.261996785111242e-15,2.911790563862641e-13,0,0,0,0,0.0,0.0,0
13,20,20,20,baseline,1.0,100.0,0.9892578125,False,0.941747572815534,97,916,0.02492826226918869,0.7414168904261619,9.265671151577074e-05,0.00042326723779600827,2.402404141284716e-14,1.7724147446611389e-12,0,0,0,0,0.0,0.0,0
13,20,20,20,equilibrated_flux,1.0,100.0,0.9912109375,False,0.9514563106796117,98,917,0.018482234695349695,0.7414168904261619,9.265671151577074e-05,0.00042326723779600827,2.402404141284716e-14,1.7724147446611389e-12,0,0,0,0,0.0,0.0,0
13,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,8.631636971592827e-06,0.46644271591397113,3.964228129515107e-09,1.8109080952041176e-08,2.402404141284716e-14,1.7724147446611389e-12,0,0,0,0,0.0,0.0,0
13,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,4.026164191813202e-06,0.46644271591397113,3.964228129515107e-09,1.8109080952041176e-08,2.402404141284716e-14,1.7724147446611389e-12,0,0,0,0,0.0,0.0,0
14,20,20,20,baseline,1.0,100.0,0.9296875,False,0.7864077669902912,81,871,0.1271639879256835,0.649143444622345,2.949813448755216e-05,0.0013193414200454554,4.173251763217422e-15,3.507667482150046e-13,0,0,0,0,0.0,0.0,0
14,20,20,20,equilibrated_flux,1.0,100.0,0.955078125,False,0.8252427184466019,85,893,0.08254766915399249,0.649143444622345,2.949813448755216e-05,0.0013193414200454554,4.173251763217422e-15,3.507667482150046e-13,0,0,0,0,0.0,0.0,0
14,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,2.1180600073153376e-06,0.5235613024897057,4.803567618323398e-10,2.1484564470354468e-08,4.173251763217422e-15,3.507667482150046e-13,0,0,0,0,0.0,0.0,0
14,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.1089342561813735e-06,0.5235613024897057,4.803567618323398e-10,2.1484564470354468e-08,4.173251763217422e-15,3.507667482150046e-13,0,0,0,0,0.0,0.0,0
15,20,20,20,baseline,1.0,100.0,0.978515625,False,0.912621359223301,94,908,0.07555633989152497,0.755308504931866,2.7315852124546396e-05,0.0008502864603381607,1.1100432589104876e-14,5.992110937935057e-13,0,0,0,0,0.0,0.0,0
15,20,20,20,equilibrated_flux,1.0,100.0,0.9814453125,False,0.912621359223301,94,911,0.05706834612159164,0.755308504931866,2.7315852124546396e-05,0.0008502864603381607,1.1100432589104876e-14,5.992110937935057e-13,0,0,0,0,0.0,0.0,0
15,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,3.609469618061697e-05,0.4608526448366973,2.246203999352606e-09,6.99197243064121e-08,1.1100432589104876e-14,5.992110937935057e-13,0,0,0,0,0.0,0.0,0
15,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.6634336199414368e-05,0.4608526448366973,2.246203999352606e-09,6.99197243064121e-08,1.1100432589104876e-14,5.992110937935057e-13,0,0,0,0,0.0,0.0,0
16,20,20,20,baseline,1.0,100.0,0.0361328125,False,0.3592233009708738,37,0,1.4525118887930148,0.6063497856694869,0.0004876990685226844,0.007392140191300636,7.857998238292968e-15,7.619995339432487e-13,0,0,0,0,0.0,0.0,0
16,20,20,20,equilibrated_flux,1.0,100.0,0.57421875,False,0.5825242718446602,60,528,0.8807302724520261,0.6063497856694869,0.0004876990685226844,0.007392140191300636,7.857998238292968e-15,7.619995339432487e-13,0,0,0,0,0.0,0.0,0
16,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,3.7104081994944704e-05,0.5523524317292816,1.6653702587347617e-08,2.5242308662692726e-07,7.857998238292968e-15,7.619995339432487e-13,0,0,0,0,0.0,0.0,0
16,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,2.0494529916990365e-05,0.5523524317292816,1.6653702587347617e-08,2.5242308662692726e-07,7.857998238292968e-15,7.619995339432487e-13,0,0,0,0,0.0,0.0,0
17,20,20,20,baseline,1.0,100.0,0.994140625,False,0.970873786407767,100,918,0.014717791643091163,0.7308292285855795,4.265680439374209e-06,0.00026537948341730987,1.6745109254675837e-14,4.189922862126403e-13,0,0,0,0,0.0,0.0,0
17,20,20,20,equilibrated_flux,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.010756192313003602,0.7308292285855795,4.265680439374209e-06,0.00026537948341730987,1.6745109254675837e-14,4.189922862126403e-13,0,0,0,0,0.0,0.0,0
17,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,1.597966750741937e-07,0.720077770946693,3.90519117755368e-11,2.4295247485548455e-09,1.6745109254675837e-14,4.189922862126403e-13,0,0,0,0,0.0,0.0,0
17,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.1506603359211841e-07,0.720077770946693,3.90519117755368e-11,2.4295247485548455e-09,1.6745109254675837e-14,4.189922862126403e-13,0,0,0,0,0.0,0.0,0
18,20,20,20,baseline,1.0,100.0,1.0,True,1.0,103,921,0.0019212565299140403,0.46313098645815876,1.2180551899080154e-07,6.4644098455263915e-06,3.6234783674738276e-14,3.935150646508268e-13,0,0,0,0,0.0,0.0,0
18,20,20,20,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.0008897934319382684,0.46313098645815876,1.2180551899080154e-07,6.4644098455263915e-06,3.6234783674738276e-14,3.935150646508268e-13,0,0,0,0,0.0,0.0,0
18,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,2.795999521265786e-10,0.752381922201519,6.877238642413198e-14,3.649844840792344e-12,3.6234783674738276e-14,3.935150646508268e-13,0,0,0,0,0.0,0.0,0
18,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,2.1036594942844787e-10,0.752381922201519,6.877238642413198e-14,3.649844840792344e-12,3.6234783674738276e-14,3.935150646508268e-13,0,0,0,0,0.0,0.0,0
19,20,20,20,baseline,1.0,100.0,0.994140625,False,0.9611650485436893,99,919,0.014423436084862332,0.7613290012501089,4.124370828361901e-06,0.00026439219146889815,1.7862936522132847e-14,3.6612450147479107e-13,0,0,0,0,0.0,0.0,0
19,20,20,20,equilibrated_flux,1.0,100.0,0.99609375,False,0.970873786407767,100,920,0.01098098018908302,0.7613290012501089,4.124370828361901e-06,0.00026439219146889815,1.7862936522132847e-14,3.6612450147479107e-13,0,0,0,0,0.0,0.0,0
19,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,9.883189718630538e-09,0.8316395063272554,2.885309818622066e-12,1.849624697872882e-10,1.7862936522132847e-14,3.6612450147479107e-13,0,0,0,0,0.0,0.0,0
19,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,8.219251018540507e-09,0.8316395063272554,2.885309818622066e-12,1.849624697872882e-10,1.7862936522132847e-14,3.6612450147479107e-13,0,0,0,0,0.0,0.0,0
20,20,20,20,baseline,1.0,100.0,0.9853515625,False,0.9514563106796117,98,911,0.0447114131332712,0.5353541858874035,5.9521645959202445e-06,0.0002507284977321265,4.953841300889949e-14,4.3929968228853735e-13,0,0,0,0,0.0,0.0,0
20,20,20,20,equilibrated_flux,1.0,100.0,0.990234375,False,0.9611650485436893,99,915,0.023936442177837764,0.5353541858874035,5.9521645959202445e-06,0.0002507284977321265,4.953841300889949e-14,4.3929968228853735e-13,0,0,0,0,0.0,0.0,0
20,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,5.126967469455089e-06,0.3476010359281013,1.4438389435304767e-10,6.082015466446944e-09,4.953841300889949e-14,4.3929968228853735e-13,0,0,0,0,0.0,0.0,0
20,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.7821392035522645e-06,0.3476010359281013,1.4438389435304767e-10,6.082015466446944e-09,4.953841300889949e-14,4.3929968228853735e-13,0,0,0,0,0.0,0.0,0
21,20,20,20,baseline,1.0,100.0,0.966796875,False,0.8446601941747572,87,903,0.12913164739951463,0.6037820575046672,3.253913053188296e-05,0.000828834211002719,5.802935187723906e-15,2.1548235745933458e-13,0,0,0,0,0.0,0.0,0
21,20,20,20,equilibrated_flux,1.0,100.0,0.982421875,False,0.9029126213592233,93,913,0.07796737175584614,0.6037820575046672,3.253913053188296e-05,0.000828834211002719,5.802935187723906e-15,2.1548235745933458e-13,0,0,0,0,0.0,0.0,0
21,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,2.9210304335864754e-05,0.4808086404719091,2.490888748271062e-09,6.344772513730259e-08,5.802935187723906e-15,2.1548235745933458e-13,0,0,0,0,0.0,0.0,0
21,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.4044566715497844e-05,0.4808086404719091,2.490888748271062e-09,6.344772513730259e-08,5.802935187723906e-15,2.1548235745933458e-13,0,0,0,0,0.0,0.0,0
22,20,20,20,baseline,1.0,100.0,0.8916015625,False,0.5436893203883495,56,857,0.3292899450280946,0.5150339839824408,0.0001169197606453092,0.0007615513977918587,7.357802254309392e-15,7.400297260176303e-13,0,0,0,0,0.0,0.0,0
22,20,20,20,equilibrated_flux,1.0,100.0,0.9423828125,False,0.7378640776699029,76,889,0.1695955122731785,0.5150339839824408,0.0001169197606453092,0.0007615513977918587,7.357802254309392e-15,7.400297260176303e-13,0,0,0,0,0.0,0.0,0
22,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,9.006184350310723e-06,0.6968722581822004,2.5693488381001935e-08,1.673533360148078e-07,7.357802254309392e-15,7.400297260176303e-13,0,0,0,0,0.0,0.0,0
22,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,6.276160025806225e-06,0.6968722581822004,2.5693488381001935e-08,1.673533360148078e-07,7.357802254309392e-15,7.400297260176303e-13,0,0,0,0,0.0,0.0,0
23,20,20,20,baseline,1.0,100.0,0.9892578125,False,0.941747572815534,97,916,0.025382195589814305,0.71206237991523,8.97856531659376e-06,0.0005205620554527271,3.470338543335206e-14,6.463736164427954e-13,0,0,0,0,0.0,0.0,0
23,20,20,20,equilibrated_flux,1.0,100.0,0.9931640625,False,0.9611650485436893,99,918,0.018073706599157028,0.71206237991523,8.97856531659376e-06,0.0005205620554527271,3.470338543335206e-14,6.463736164427954e-13,0,0,0,0,0.0,0.0,0
23,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,5.287318234905162e-07,0.7146597101246663,1.0054118765671331e-10,5.829208330399048e-09,3.470338543335206e-14,6.463736164427954e-13,0,0,0,0,0.0,0.0,0
23,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,3.778633317094185e-07,0.7146597101246663,1.0054118765671331e-10,5.829208330399048e-09,3.470338543335206e-14,6.463736164427954e-13,0,0,0,0,0.0,0.0,0
24,20,20,20,baseline,1.0,100.0,0.7490234375,False,0.20388349514563106,21,746,0.327205353397991,0.5503578296115074,4.5493521481607136e-05,0.0007577167529071717,6.233100289201849e-15,6.815384508871747e-13,0,0,0,0,0.0,0.0,0
24,20,20,20,equilibrated_flux,1.0,100.0,0.8408203125,False,0.3786407766990291,39,822,0.18008002813338458,0.5503578296115074,4.5493521481607136e-05,0.0007577167529071717,6.233100289201849e-15,6.815384508871747e-13,0,0,0,0,0.0,0.0,0
24,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,1.9220851085003683e-05,0.657728457096348,4.1293140593489036e-08,6.877573638264099e-07,6.233100289201849e-15,6.815384508871747e-13,0,0,0,0,0.0,0.0,0
24,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.2642100728218139e-05,0.657728457096348,4.1293140593489036e-08,6.877573638264099e-07,6.233100289201849e-15,6.815384508871747e-13,0,0,0,0,0.0,0.0,0
25,20,20,20,baseline,1.0,100.0,0.9658203125,False,0.8349514563106796,86,903,0.10597498857524174,0.693057718837341,0.0005188339198637822,0.001265002214854533,2.6557362975083125e-15,1.1384892012579194e-12,0,0,0,0,0.0,0.0,0
25,20,20,20,equilibrated_flux,1.0,100.0,0.9755859375,False,0.8737864077669902,90,909,0.07344678383577032,0.693057718837341,0.0005188339198637822,0.001265002214854533,2.6557362975083125e-15,1.1384892012579194e-12,0,0,0,0,0.0,0.0,0
25,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,2.7354810932969205e-05,0.4904834229672727,1.4365609014374269e-08,3.502571155202991e-08,2.6557362975083125e-15,1.1384892012579194e-12,0,0,0,0,0.0,0.0,0
25,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.3417081301025312e-05,0.4904834229672727,1.4365609014374269e-08,3.502571155202991e-08,2.6557362975083125e-15,1.1384892012579194e-12,0,0,0,0,0.0,0.0,0
26,20,20,20,baseline,1.0,100.0,0.8251953125,False,0.5533980582524272,57,788,0.7152491357021962,0.5942865137338922,0.00011163459074231917,0.002782510603767805,9.121987814575453e-15,3.6546062858109923e-13,0,0,0,0,0.0,0.0,0
26,20,20,20,equilibrated_flux,1.0,100.0,0.919921875,False,0.7281553398058253,75,867,0.4250629153076377,0.5942865137338922,0.00011163459074231917,0.002782510603767805,9.121987814575453e-15,3.6546062858109923e-13,0,0,0,0,0.0,0.0,0
26,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,8.205112004116041e-06,0.7544393340761028,3.922797204525823e-09,9.777636792644559e-08,9.121987814575453e-15,3.6546062858109923e-13,0,0,0,0,0.0,0.0,0
26,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,6.190259236405144e-06,0.7544393340761028,3.922797204525823e-09,9.777636792644559e-08,9.121987814575453e-15,3.6546062858109923e-13,0,0,0,0,0.0,0.0,0
27,20,20,20,baseline,1.0,100.0,0.3759765625,False,0.11650485436893204,12,373,0.9879308298335808,0.5554674783307373,0.0001404382196953983,0.003833940262665864,8.337183751474963e-15,3.2012516344486407e-13,0,0,0,0,0.0,0.0,0
27,20,20,20,equilibrated_flux,1.0,100.0,0.744140625,False,0.34951456310679613,36,726,0.5487634468128518,0.5554674783307373,0.0001404382196953983,0.003833940262665864,8.337183751474963e-15,3.2012516344486407e-13,0,0,0,0,0.0,0.0,0
27,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,2.1294424748369794e-05,0.6092579757792683,9.133915903606822e-09,2.493543993784575e-07,8.337183751474963e-15,3.2012516344486407e-13,0,0,0,0,0.0,0.0,0
27,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.2973798117575736e-05,0.6092579757792683,9.133915903606822e-09,2.493543993784575e-07,8.337183751474963e-15,3.2012516344486407e-13,0,0,0,0,0.0,0.0,0
28,20,20,20,baseline,1.0,100.0,0.98828125,False,0.941747572815534,97,915,0.025616421887981522,0.5411290412995222,1.6262408901038086e-06,0.00013261519827981378,5.052322526362604e-14,3.478274341313869e-13,0,0,0,0,0.0,0.0,0
28,20,20,20,equilibrated_flux,1.0,100.0,0.9931640625,False,0.9611650485436893,99,918,0.013861789817767542,0.5411290412995222,1.6262408901038086e-06,0.00013261519827981378,5.052322526362604e-14,3.478274341313869e-13,0,0,0,0,0.0,0.0,0
28,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,2.0897289562724067e-07,0.5902662459441332,2.413669666513064e-11,1.9682772184039924e-09,5.052322526362604e-14,3.478274341313869e-13,0,0,0,0,0.0,0.0,0
28,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,1.233496466059665e-07,0.5902662459441332,2.413669666513064e-11,1.9682772184039924e-09,5.052322526362604e-14,3.478274341313869e-13,0,0,0,0,0.0,0.0,0
29,20,20,20,baseline,1.0,100.0,0.1328125,False,0.2815533980582524,29,107,1.0220107329858035,0.5705799056938279,9.679960214259354e-05,0.003427929916812135,1.8518284981222718e-14,3.818411355513546e-13,0,0,0,0,0.0,0.0,0
29,20,20,20,equilibrated_flux,1.0,100.0,0.6865234375,False,0.49514563106796117,51,652,0.5831387876451196,0.5705799056938279,9.679960214259354e-05,0.003427929916812135,1.8518284981222718e-14,3.818411355513546e-13,0,0,0,0,0.0,0.0,0
29,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,1.2453760759936684e-05,0.7247175114354387,5.369532464702726e-09,1.9014934532750272e-07,1.8518284981222718e-14,3.818411355513546e-13,0,0,0,0,0.0,0.0,0
29,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,9.02545850595363e-06,0.7247175114354387,5.369532464702726e-09,1.9014934532750272e-07,1.8518284981222718e-14,3.818411355513546e-13,0,0,0,0,0.0,0.0,0
30,20,20,20,baseline,1.0,100.0,0.8017578125,False,0.23300970873786409,24,797,0.45517237208093736,0.5076378308538352,0.00011395276435590121,0.001286684521178093,8.591316330707379e-15,5.496780700207603e-13,0,0,0,0,0.0,0.0,0
30,20,20,20,equilibrated_flux,1.0,100.0,0.91015625,False,0.6310679611650486,65,867,0.2310627156277618,0.5076378308538352,0.00011395276435590121,0.001286684521178093,8.591316330707379e-15,5.496780700207603e-13,0,0,0,0,0.0,0.0,0
30,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,6.0042837599367036e-06,0.6671568363651192,6.244642108126568e-09,7.051065751865467e-08,8.591316330707379e-15,5.496780700207603e-13,0,0,0,0,0.0,0.0,0
30,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,4.005798957917833e-06,0.6671568363651192,6.244642108126568e-09,7.051065751865467e-08,8.591316330707379e-15,5.496780700207603e-13,0,0,0,0,0.0,0.0,0
31,20,20,20,baseline,1.0,100.0,0.9619140625,False,0.8155339805825242,84,901,0.14735505647215744,0.6801574441382832,0.0001680180885689372,0.0027652213060418204,8.199908019738597e-15,6.222990876488453e-13,0,0,0,0,0.0,0.0,0
31,20,20,20,equilibrated_flux,1.0,100.0,0.9736328125,False,0.8640776699029126,89,908,0.100224638590955,0.6801574441382832,0.0001680180885689372,0.0027652213060418204,8.199908019738597e-15,6.222990876488453e-13,0,0,0,0,0.0,0.0,0
31,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,6.158646704658441e-05,0.5146881099582927,8.747305740364639e-09,1.439620960023422e-07,8.199908019738597e-15,6.222990876488453e-13,0,0,0,0,0.0,0.0,0
31,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,3.16978223232152e-05,0.5146881099582927,8.747305740364639e-09,1.439620960023422e-07,8.199908019738597e-15,6.222990876488453e-13,0,0,0,0,0.0,0.0,0
32,20,20,20,baseline,1.0,100.0,0.033203125,False,0.3300970873786408,34,0,1.40383802973174,0.5494056790514324,0.0002575725898513539,0.005204401015199925,7.324951282974871e-15,4.65026473102229e-13,0,0,0,0,0.0,0.0,0
32,20,20,20,equilibrated_flux,1.0,100.0,0.51171875,False,0.4563106796116505,47,477,0.7712765860029918,0.5494056790514324,0.0002575725898513539,0.005204401015199925,7.324951282974871e-15,4.65026473102229e-13,0,0,0,0,0.0,0.0,0
32,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,3.7495296248259355e-05,0.6446775604453195,1.8401052936495304e-08,3.7180376467766186e-07,7.324951282974871e-15,4.65026473102229e-13,0,0,0,0,0.0,0.0,0
32,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,2.417237611350238e-05,0.6446775604453195,1.8401052936495304e-08,3.7180376467766186e-07,7.324951282974871e-15,4.65026473102229e-13,0,0,0,0,0.0,0.0,0
33,20,20,20,baseline,1.0,100.0,1.0,True,1.0,103,921,0.002364154113257786,0.584937243604262,2.869520684928258e-06,2.6711166901138335e-05,5.87843544791042e-15,1.4669775587650603e-12,0,0,0,0,0.0,0.0,0
