sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
0,5,0.0,0.0,0,0,68.07282663687968,0.9803522866549789,0.0,0,0,0
0,10,0.0,0.0,0,0,76.89096464976689,0.1888767538711805,0.0,0,0,0
0,20,0.0,0.0,0,0,1.4187416528220111,0.018292033166103405,0.0,0,0,0
0,40,1.0,1.0,103,921,0.00042152238497579985,4.735296527114537e-06,0.0,0,0,0
0,80,1.0,1.0,103,921,6.038025001429657e-11,2.73425730150893e-13,0.0,0,0,0
1,5,0.0,0.0,0,0,49.64546915845674,1.014579211592049,0.0,0,0,0
1,10,0.0,0.0,0,0,100.57174735277856,0.19408552030094708,0.0,0,0,0
1,20,0.041015625,0.0,0,42,1.1555445788081693,0.017763603308472556,0.0,0,0,0
1,40,1.0,1.0,103,921,0.0002864576003429881,4.188730310588574e-06,0.0,0,0,0
1,80,1.0,1.0,103,921,2.224609007670865e-11,1.1635183501033458e-12,0.0,0,0,0
2,5,0.0,0.0,0,0,27.80701048200962,0.8504479602391539,0.0,0,0,0
2,10,0.0,0.0,0,0,23.86391726678169,0.1401193537941622,0.0,0,0,0
2,20,0.224609375,0.02912621359223301,3,227,0.8763536878127721,0.0018368772621006817,0.0,0,0,0
2,40,1.0,1.0,103,921,0.00027806159960271385,4.0183769295346533e-07,0.0,0,0,0
2,80,1.0,1.0,103,921,8.858892993284681e-12,1.2726860130259994e-12,0.0,0,0,0
3,5,0.0,0.0,0,0,57.56778201602131,0.8126824932919539,0.0,0,0,0
3,10,0.0,0.0,0,0,127.04388056170419,0.29656579859093096,0.0,0,0,0
3,20,0.00390625,0.038834951456310676,4,0,1.627850076563045,0.02026962919336942,0.0,0,0,0
3,40,0.998046875,0.9902912621359223,102,920,0.0016506132040788103,9.443436874781344e-06,0.0,0,0,0
3,80,1.0,1.0,103,921,3.3465245596474267e-10,3.8712684050240044e-13,0.0,0,0,0
4,5,0.0,0.0,0,0,43.728283638199024,1.1201029125912725,0.0,0,0,0
4,10,0.0,0.0,0,0,89.16443680634733,0.5954703513800201,0.0,0,0,0
4,20,0.54296875,0.08737864077669903,9,547,0.6639037724982285,0.015940463179827117,0.0,0,0,0
4,40,1.0,1.0,103,921,0.0007822949076897493,2.2860003178161078e-06,0.0,0,0,0
4,80,1.0,1.0,103,921,7.406916477948245e-11,8.633401328876428e-13,0.0,0,0,0
5,5,0.0,0.0,0,0,39.416715875074175,0.8304960933589811,0.0,0,0,0
5,10,0.0,0.0,0,0,139.44233256067008,0.38839662598569835,0.0,0,0,0
5,20,0.2529296875,0.038834951456310676,4,255,0.8241665481875129,0.012602609017897356,0.0,0,0,0
5,40,0.998046875,0.9902912621359223,102,920,0.004802302444333096,2.657841942170385e-06,0.0,0,0,0
5,80,1.0,1.0,103,921,6.184295732210474e-11,5.3786759936735066e-14,0.0,0,0,0
6,5,0.0,0.0,0,0,126.75146712215874,0.7598789604535695,0.0,0,0,0
6,10,0.0,0.0,0,0,41.25020292175043,0.7769699154318217,0.0,0,0,0
6,20,0.0,0.0,0,0,21.86255157873219,0.05419132123885133,0.0,0,0,0
6,40,0.982421875,0.912621359223301,94,912,0.07724699497881354,0.00013268020230052034,0.0,0,0,0
6,80,1.0,1.0,103,921,1.495027874697806e-07,1.9507084278239153e-10,0.0,0,0,0
7,5,0.0,0.0,0,0,15.935779573387617,1.0133752070572621,0.0,0,0,0
7,10,0.0,0.0,0,0,4.656370056598085,0.22983437578047314,0.0,0,0,0
7,20,0.2568359375,0.0,0,263,0.7968602200804906,0.0027463989529638863,0.0,0,0,0
7,40,1.0,1.0,103,921,0.0006456503993440206,2.1213127392599634e-06,0.0,0,0,0
