sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
88,80,1.0,1.0,103,921,9.635783514640478e-14,1.0998114427187008e-13,3.88013663443609e-14,0,0,0
89,5,0.0,0.0,0,0,2.797332707273543,0.048912037623970395,0.0,0,0,0
89,10,0.9580078125,0.6893203883495146,71,910,0.10005531463831777,0.0017462870958635849,0.0,0,0,0
89,20,1.0,1.0,103,921,3.611542312040352e-05,5.449870348654872e-07,0.0,0,0,0
89,40,1.0,1.0,103,921,2.8450783339687426e-12,1.055769356193771e-13,0.0,0,0,0
89,80,1.0,1.0,103,921,2.2343037905651248e-13,8.975007501125919e-14,1.6644131002371212e-14,0,0,0
90,5,0.0,0.0,0,0,2.5032221289767222,0.08311831714524122,0.0,0,0,0
90,10,0.9765625,0.9029126213592233,93,907,0.05012377847153028,0.001218217000602801,0.0,0,0,0
90,20,1.0,1.0,103,921,9.0654781829359e-06,1.3973574775328552e-07,0.0,0,0,0
90,40,1.0,1.0,103,921,1.8753016742082454e-13,1.0991173689394777e-13,1.6393938722812785e-14,0,0,0
90,80,1.0,1.0,103,921,1.2392641422209758e-13,1.1043835724387788e-13,3.0868646465195305e-14,0,0,0
91,5,0.0,0.0,0,0,3.2734005680218456,0.10433780208040742,0.0,0,0,0
91,10,0.9677734375,0.8446601941747572,87,904,0.07657622790123521,0.0014159177076267914,0.0,0,0,0
91,20,1.0,1.0,103,921,2.573730023821495e-05,7.504331772432879e-07,0.0,0,0,0
91,40,1.0,1.0,103,921,2.3275203034372456e-12,6.50801451537001e-14,0.0,0,0,0
91,80,1.0,1.0,103,921,2.6535771441144045e-13,6.222457543978107e-14,0.0,0,0,0
92,5,0.0,0.0,0,0,1.8934004523145733,0.08889154611539209,0.0,0,0,0
92,10,0.986328125,0.9320388349514563,96,914,0.03701147567455611,0.0006054656000755658,0.0,0,0,0
92,20,1.0,1.0,103,921,6.542421292034411e-06,8.580909493047957e-08,0.0,0,0,0
92,40,1.0,1.0,103,921,1.4921158745061436e-13,4.717565367997724e-14,2.1623996585214775e-14,0,0,0
92,80,1.0,1.0,103,921,1.4921158745061436e-13,4.717565367997724e-14,2.1623996585214775e-14,0,0,0
93,5,0.0,0.0,0,0,2.4038350618910034,0.0737540986594886,0.0,0,0,0
93,10,0.9482421875,0.7572815533980582,78,893,0.07847540068035122,0.0015935963202933614,0.0,0,0,0
93,20,1.0,1.0,103,921,3.101640684828141e-05,2.6314582260093034e-07,0.0,0,0,0
93,40,1.0,1.0,103,921,4.575117498148199e-13,4.1101349768300984e-13,1.0186281063888048e-13,0,0,0
93,80,1.0,1.0,103,921,1.728674173649234e-13,4.0842382962344836e-13,1.5848956220109115e-13,0,0,0
94,5,0.0,0.0,0,0,2.6685262229856983,0.045631978443162455,0.0,0,0,0
94,10,0.982421875,0.9223300970873787,95,911,0.018442666394380323,0.00044904965758206663,0.0,0,0,0
94,20,1.0,1.0,103,921,4.832866196261754e-06,6.56875072850061e-08,0.0,0,0,0
94,40,1.0,1.0,103,921,2.1623971087392683e-13,4.0646821964428096e-13,3.2246905419435576e-13,0,0,0
94,80,1.0,1.0,103,921,2.1623971087392683e-13,4.0646821964428096e-13,3.2246905419435576e-13,0,0,0
95,5,0.0009765625,0.009708737864077669,1,0,1.5291379499280895,0.038182903778832655,0.0,0,0,0
95,10,0.9853515625,0.912621359223301,94,915,0.02134979819885369,0.0002679576813512204,0.0,0,0,0
95,20,1.0,1.0,103,921,2.6425513098316307e-06,4.452893362851231e-08,0.0,0,0,0
95,40,1.0,1.0,103,921,9.726427104214418e-14,1.0021039994956063e-12,4.597333316546036e-13,0,0,0
95,80,1.0,1.0,103,921,9.726427104214418e-14,1.0021039994956063e-12,4.597333316546036e-13,0,0,0
96,5,0.0,0.0,0,0,2.4002241383608585,0.06070324185068382,0.0,0,0,0
96,10,0.9873046875,0.9029126213592233,93,918,0.02116708924627324,0.00032723523257272496,0.0,0,0,0
96,20,1.0,1.0,103,921,4.773665639733713e-06,6.240318032989317e-08,0.0,0,0,0
96,40,1.0,1.0,103,921,1.8979631552298032e-13,4.0153222954445403e-13,1.8605339589209735e-13,0,0,0
96,80,1.0,1.0,103,921,1.8979631552298032e-13,4.0153222954445403e-13,1.8605339589209735e-13,0,0,0
97,5,0.0,0.0,0,0,1.9075206915348237,0.03049873113620043,0.0,0,0,0
97,10,0.978515625,0.8932038834951457,92,910,0.034583841199200195,0.00044390561881093964,0.0,0,0,0
97,20,1.0,1.0,103,921,8.458568178293649e-06,9.862578735115782e-08,0.0,0,0,0
97,40,1.0,1.0,103,921,1.1840627538973234e-13,2.3989708381384555e-13,1.1481707530483593e-13,0,0,0
97,80,1.0,1.0,103,921,1.1840627538973234e-13,2.3989708381384555e-13,1.1481707530483593e-13,0,0,0
98,5,0.0,0.0,0,0,3.697723845440249,0.06125679546103664,0.0,0,0,0
98,10,0.970703125,0.8543689320388349,88,906,0.05375278375030864,0.0006970058203313682,0.0,0,0,0
98,20,1.0,1.0,103,921,3.1997443333354935e-06,3.832824331080162e-08,0.0,0,0,0
98,40,1.0,1.0,103,921,1.5403683020825604e-13,2.2408033132082247e-13,1.0266681352637744e-13,0,0,0
98,80,1.0,1.0,103,921,1.5403683020825604e-13,2.2408033132082247e-13,1.0266681352637744e-13,0,0,0
99,5,0.0,0.0,0,0,2.6255586538102964,0.04130211934080924,0.0,0,0,0
99,10,0.9609375,0.8446601941747572,87,897,0.07976979474673666,0.0010192753568217285,0.0,0,0,0
99,20,1.0,1.0,103,921,3.517021939660237e-05,4.1343404201666375e-07,0.0,0,0,0
99,40,1.0,1.0,103,921,1.060240113204297e-12,6.456970543074217e-14,0.0,0,0,0
99,80,1.0,1.0,103,921,1.3119372878213982e-13,6.253187247274845e-14,1.4806607802950142e-14,0,0,0
